ANCHOR_ID;ANCHOR_TYPE;NAME;ANCHOR_ROLE;ANCHOR_CLASS;FLOOR;ENVIROMENT;AREA_TYPE;VERTICAL;X;Y;POLYGON;WALKABLE;NOTES;STATUS;ACCESS_WHEELCHAIR;ACCESS_STROLLER;ACCESS_LUGGAGE;PRE_SITE_QA;
NODE_DOOR_DAFAVOLA;STORE;Da Favola;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4070;0.3305;;FALSE;Da Favola;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_DECATHLON;STORE;Decathlon;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6130;0.8980;;FALSE;Decathlon;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_DECIMAS;STORE;Decimas;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6400;0.2470;;FALSE;Decimas;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_DEICHMANN;STORE;Deichmann;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4460;0.5055;;FALSE;Deichmann;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_DESIGUAL;STORE;Desigual;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5590;0.2485;;FALSE;Desigual;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_DONDINO;STORE;Don Dino;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.3810;0.0610;;FALSE;Don Dino;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_DRUNI;STORE;Druni;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5930;0.2440;;FALSE;Druni;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_ELKIOSKO;STORE;El Kiosko;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5860;0.5075;;FALSE;El Kiosko;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_ENCUENTRO;STORE;Encuentro;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5880;0.3075;;FALSE;Encuentro;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_FASHIONNAILS;STORE;Fashion Nails;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4190;0.3965;;FALSE;Fashion Nails;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_FIRST_AID_F0;INFO;Information Desk;AMENITY;AMENITY;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6176;0.5399;;FALSE;Information Desk;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_FLYINGTIGER;STORE;Flying Tiger;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5580;0.2465;;FALSE;Flying Tiger;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_FOSTERS;STORE;Foster’s Hollywood;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6180;0.5745;;FALSE;Foster’s Hollywood;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_GAME;STORE;GAME;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4470;0.3945;;FALSE;GAME;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_GELATERIA;STORE;Gelateria Icecream;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6916;0.4999;;FALSE;Gelateria Icecream;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_GEOX;STORE;Geox;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5600;0.7725;;FALSE;Geox;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_GOLDRUSH;STORE;Goldrush;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4010;0.3055;;FALSE;Goldrush;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_GOURMETCAFE;STORE;Gourmet Café;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5960;0.7475;;FALSE;Gourmet Café;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_GRABA2;STORE;Graba 2;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6136;0.6719;;FALSE;Graba 2;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_GREENWICH;STORE;Greenwich;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4640;0.1540;;FALSE;Greenwich;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_GUESS_N;STORE;Guess;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4220;0.2645;;FALSE;Guess;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_GUESS_S;STORE;Guess;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5920;0.6735;;FALSE;Guess;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_GUESS_SS;STORE;Guess;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5490;0.7865;;FALSE;Guess;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_HAAGEN_DASZ;STORE;Haagen Dasz;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.3940;0.1715;;FALSE;Haagen Dasz;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_HM_E;STORE;H&M;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6360;0.3850;;FALSE;H&M;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_HM_W;STORE;H&M;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4710;0.4140;;FALSE;H&M;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_ICECREAM;STORE;Icecream;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6350;0.6245;;FALSE;Icecream;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_IKEA;STORE;Ikea;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4390;0.2375;;FALSE;Ikea;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_INFINITYLOVE;STORE;Infinity Love;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5880;0.2715;;FALSE;Infinity Love;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_INSIDE;STORE;Inside;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4740;0.4895;;FALSE;Inside;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_IPANEMA;STORE;Ipanema;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.3570;0.1620;;FALSE;Ipanema;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_JIJONENCA;STORE;Jijonenca Icecream;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6306;0.6329;;FALSE;Jijonenca Icecream;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_KEBABEXPRESS;STORE;Kebab Express;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6720;0.6525;;FALSE;Kebab Express;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_KIKOMILANO;STORE;KIKO Milano;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6360;0.3645;;FALSE;KIKO Milano;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_KOALABAY;STORE;Koala Bay;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4390;0.1420;;FALSE;Koala Bay;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LA_TAGLIATELLA;STORE;La Tagliatella;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.7830;0.5245;;FALSE;La Tagliatella;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LASERESTETIC;STORE;Laser Estetic;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.3960;0.2675;;FALSE;Laser Estetic;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LEFTIES;STORE;Lefties;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5370;0.5095;;FALSE;Lefties;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LEROY_MERLIN;STORE;Leroy Merlin;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4010;0.7710;;FALSE;Leroy Merlin;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LEROYMERLIN_PICKUP;STORE;Leroy Merlin;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.2720;0.6810;;FALSE;Leroy Merlin;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LEVIS;STORE;Levi's;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4340;0.2255;;FALSE;Levi's;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LIONOFPORCHES;STORE;Lion of Porches;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5610;0.6945;;FALSE;Lion of Porches;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LIZARRAN;STORE;Lizarran;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.7690;0.5545;;FALSE;Lizarran;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LOCKER_AMAZON_B1;Locker Amazon;Amazon Parcel Locker;AMENITY;AMENITY;B1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4520;0.5195;;FALSE;Amazon Parcel Locker;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LOCKER_CORREOS_B1;Locker Correos;Correos Parcel Locker;AMENITY;AMENITY;B1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4530;0.5215;;FALSE;Correos Parcel Locker;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LOTERIA;STORE;Loteria Nacional;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4216;0.4139;;FALSE;Loteria Nacional;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LOWCOST;STORE;Lowcost;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5470;0.7445;;FALSE;Lowcost;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LUXENTER;STORE;Luxenter;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5070;0.4905;;FALSE;Luxenter;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_LUXURYFOOD;STORE;Luxury Food;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6480;0.5915;;FALSE;Luxury Food;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MANGO;STORE;Mango;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5890;0.2970;;FALSE;Mango;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MARVIMUNDO;STORE;Marvimundo;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4530;0.3015;;FALSE;Marvimundo;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MASSIMODUTTI_N;STORE;Massimo Dutti;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6490;0.4715;;FALSE;Massimo Dutti;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MASSIMODUTTI_S;STORE;Massimo Dutti;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6490;0.4715;;FALSE;Massimo Dutti;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MAXCOLCHON;STORE;Maxcolchon;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5470;0.7445;;FALSE;Maxcolchon;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MAXIMA;STORE;Maxima;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4810;0.1630;;FALSE;Maxima;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MAYKA_N;STORE;Mayka;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5160;0.2245;;FALSE;Mayka;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MAYKA_S;STORE;Mayka;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6120;0.5245;;FALSE;Mayka;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_ME;STORE;ME;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4640;0.4065;;FALSE;ME;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MEDIAMARKT;STORE;MediaMarkt;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.7420;0.5180;;FALSE;MediaMarkt;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MISAKO;STORE;Misako;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6290;0.2330;;FALSE;Misako;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MISTERMINT;STORE;Mister Mint;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.3960;0.2675;;FALSE;Mister Mint;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MR_PEOPLE;STORE;Mr. People;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6450;0.6265;;FALSE;Mr. People;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MUERDELAPASTA;STORE;Muerde La Pasta;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5860;0.5075;;FALSE;Muerde La Pasta;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_MYTAPA;STORE;My Tapa;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.7690;0.5545;;FALSE;My Tapa;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_NAILS;STORE;Nails;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.3990;0.2955;;FALSE;Nails;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_NATURAGIFTSHOP;STORE;Natura Gift Shop;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.7590;0.5605;;FALSE;Natura Gift Shop;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_NORAUTO;STORE;Norauto;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.7740;0.2830;;FALSE;Norauto;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_OYSHO;STORE;Oysho;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6900;0.4850;;FALSE;Oysho;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PACOMARTINEZ;STORE;Paco Martinez;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6520;0.6095;;FALSE;Paco Martinez;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PALPELO_E;STORE;Palpelo;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4040;0.2300;;FALSE;Palpelo;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PALPELO_W;STORE;Palpelo;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.3960;0.2675;;FALSE;Palpelo;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PANDORA;STORE;Pandora;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6310;0.6025;;FALSE;Pandora;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PARFOIS;STORE;Parfois;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5310;0.1840;;FALSE;Parfois;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PASGAR;STORE;Pasgar;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6410;0.4825;;FALSE;Pasgar;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PEPEJEANS;STORE;Pepe Jeans;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5470;0.7445;;FALSE;Pepe Jeans;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PEWTER;STORE;Pewter;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5810;0.5145;;FALSE;Pewter;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PHARMACY;STORE;Pharmacy;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5160;0.8070;;FALSE;Pharmacy;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_POLINESIA;STORE;Polinesia;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5410;0.2335;;FALSE;Polinesia;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_POPEYES;STORE;Popeyes;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.7120;0.4685;;FALSE;Popeyes;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PRIMARK;STORE;Primark;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.3290;0.1500;;FALSE;Primark;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PRIMICHI;STORE;Primichi ;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4960;0.1710;;FALSE;Primichi ;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PRIMOR;STORE;Primor;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.3870;0.1140;;FALSE;Primor;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PULLBEAR;STORE;Pull&Bear;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6130;0.5510;;FALSE;Pull&Bear;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_PUNTROMA;STORE;Punt Roma;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4990;0.4615;;FALSE;Punt Roma;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_RESTAURANTCASACARMEN;STORE;Restaurant Casa Carmen;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5960;0.4365;;FALSE;Restaurant Casa Carmen;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_RITUALS;STORE;Rituals;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4310;0.2145;;FALSE;Rituals;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_ROBERTOMARTIN;STORE;Roberto Martin;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4300;0.3265;;FALSE;Roberto Martin;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_RXS;STORE;RXS;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4700;0.3805;;FALSE;RXS;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_SANTOSOCHOA;STORE;Santos Ochoa;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6330;0.3080;;FALSE;Santos Ochoa;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_SAXO;STORE;Saxo;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6390;0.6415;;FALSE;Saxo;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_SCOTTA;STORE;Scotta;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5980;0.6555;;FALSE;Scotta;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_SMOOY;STORE;Smooy;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4290;0.3485;;FALSE;Smooy;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_SOLOOPTICAL_E;STORE;Solooptical;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4610;0.4505;;FALSE;Solooptical;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_SOLOOPTICAL_W;STORE;Solooptical;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4370;0.4645;;FALSE;Solooptical;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_SPRINGFIELD;STORE;Springfield;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5660;0.5295;;FALSE;Springfield;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_STARBUCKS;STORE;Starbucks;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5120;0.1995;;FALSE;Starbucks;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_STRADIVARIUS;STORE;Stradivarius;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6120;0.5130;;FALSE;Stradivarius;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_SUPERDRY;STORE;Superdry;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5880;0.2715;;FALSE;Superdry;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_SWAROVSKI;STORE;Swarovski;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6610;0.5945;;FALSE;Swarovski;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_TACOBELL;STORE;Taco Bell;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5860;0.5075;;FALSE;Taco Bell;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_TEASHOP;STORE;Tea Shop;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6080;0.6385;;FALSE;Tea Shop;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_TERRASSA;STORE;Terrassa;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6990;0.5835;;FALSE;Terrassa;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_THEBODYSHOP;STORE;The Body Shop;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6050;0.6485;;FALSE;The Body Shop;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_THEFITZGERALD;STORE;The Fitzgerald;NODE;DOOR;F1;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5860;0.5075;;FALSE;The Fitzgerald;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_THENORTHFACE;STORE;The North Face;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5410;0.2010;;FALSE;The North Face;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_TIENDANIMAL;STORE;Tiendanimal;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4430;0.2665;;FALSE;Tiendanimal;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_TIMEROAD;STORE;Time Road;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5810;0.5145;;FALSE;Time Road;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_TOUS;STORE;Tous;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.6110;0.7325;;FALSE;Tous;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_TRAMAS;STORE;Tramas;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4570;0.4375;;FALSE;Tramas;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_ULANKA;STORE;Ulanka;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4550;0.4185;;FALSE;Ulanka;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_UNKNOWN_MAYKA_FLYING;STORE;??? MAYKA/Flying;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.5060;0.2135;;FALSE;??? MAYKA/Flying;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
NODE_DOOR_UNKNOWN_SUNGLASSES_SMOOY;STORE;???Sunglasses/smooy;NODE;DOOR;F0;OUTDOOR_OPEN_AIR;MALL;FALSE;0.4290;0.3025;;FALSE;???Sunglasses/smooy;PRE_SITE_QA;TRUE;TRUE;TRUE;TRUE;
