ANCHOR_ID,ANCHOR_TYPE,NAME,ANCHOR_ROLE,ANCHOR_CLASS,FLOOR,ENVIROMENT,AREA_TYPE,VERTICAL,X,Y,POLYGON,WALKABLE,NOTES,STATUS,ACCESS_WHEELCHAIR,ACCESS_STROLLER,ACCESS_LUGGAGE,PRE_SITE_QA,
STORE_INFINITYLOVE,STORE,Infinity Love,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.592,0.2625,,Falso,Infinity Love,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_INSIDE,STORE,Inside,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.479,0.4845,,Falso,Inside,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_IPANEMA,STORE,Ipanema,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.362,0.157,,Falso,Ipanema,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_JIJONENCA,STORE,Jijonenca Icecream,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.6356,0.6279,,Falso,Jijonenca Icecream,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_KEBABEXPRESS,STORE,Kebab Express,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.677,0.6475,,Falso,Kebab Express,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_KIKOMILANO,STORE,KIKO Milano,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.641,0.3595,,Falso,KIKO Milano,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_KOALABAY,STORE,Koala Bay,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.444,0.137,,Falso,Koala Bay,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LA_TAGLIATELLA,STORE,La Tagliatella,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.788,0.5195,,Falso,La Tagliatella,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LASERESTETIC,STORE,Laser Estetic,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.402,0.2645,,Falso,Laser Estetic,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LEFTIES,STORE,Lefties,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.542,0.5045,,Falso,Lefties,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LEROY_MERLIN,STORE,Leroy Merlin,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.406,0.766,,Falso,Leroy Merlin,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LEROYMERLIN_PICKUP,STORE,Leroy Merlin,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.277,0.676,,Falso,Leroy Merlin,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LEVIS,STORE,Levi's,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.439,0.2205,,Falso,Levi's,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LIONOFPORCHES,STORE,Lion of Porches,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.566,0.6895,,Falso,Lion of Porches,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LIZARRAN,STORE,Lizarran,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.774,0.5465,,Falso,Lizarran,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LOTERIA,STORE,Loteria Nacional,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.4266,0.4089,,Falso,Loteria Nacional,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LOWCOST,STORE,Lowcost,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.555,0.7395,,Falso,Lowcost,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LUXENTER,STORE,Luxenter,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.512,0.4855,,Falso,Luxenter,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_LUXURYFOOD,STORE,Luxury Food,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.653,0.5865,,Falso,Luxury Food,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MANGO,STORE,Mango,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.594,0.292,,Falso,Mango,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MARVIMUNDO,STORE,Marvimundo,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.458,0.2965,,Falso,Marvimundo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MASSIMODUTTI_N,STORE,Massimo Dutti,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.654,0.4695,,Falso,Massimo Dutti,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MASSIMODUTTI_S,STORE,Massimo Dutti,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.654,0.4665,,Falso,Massimo Dutti,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MAXCOLCHON,STORE,Maxcolchon,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.5158,0.7858,,Falso,Maxcolchon,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MAXIMA,STORE,Maxima,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.486,0.158,,Falso,Maxima,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MAYKA_N,STORE,Mayka,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.521,0.2195,,Falso,Mayka,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MAYKA_S,STORE,Mayka,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.617,0.5195,,Falso,Mayka,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ME,STORE,ME,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.469,0.4015,,Falso,ME,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MEDIAMARKT,STORE,MediaMarkt,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.747,0.513,,Falso,MediaMarkt,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MISAKO,STORE,Misako,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.634,0.228,,Falso,Misako,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MISTERMINT,STORE,Mister Mint,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.401,0.2625,,Falso,Mister Mint,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MR_PEOPLE,STORE,Mr. People,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.65,0.6215,,Falso,Mr. People,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MUERDELAPASTA,STORE,Muerde La Pasta,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.5838,0.5779,,Falso,Muerde La Pasta,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_MYTAPA,STORE,My Tapa,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.774,0.5495,,Falso,My Tapa,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_NAILS,STORE,Nails,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.404,0.2905,,Falso,Nails,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_NATURAGIFTSHOP,STORE,Natura Gift Shop,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.764,0.5555,,Falso,Natura Gift Shop,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_NORAUTO,STORE,Norauto,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.779,0.278,,Falso,Norauto,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_OYSHO,STORE,Oysho,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.695,0.48,,Falso,Oysho,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PACOMARTINEZ,STORE,Paco Martinez,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.657,0.6045,,Falso,Paco Martinez,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PALPELO_E,STORE,Palpelo,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.409,0.225,,Falso,Palpelo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PALPELO_W,STORE,Palpelo,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.401,0.2625,,Falso,Palpelo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PANDORA,STORE,Pandora,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.636,0.5975,,Falso,Pandora,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PARFOIS,STORE,Parfois,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.536,0.179,,Falso,Parfois,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PASGAR,STORE,Pasgar,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.646,0.4775,,Falso,Pasgar,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PEPEJEANS,STORE,Pepe Jeans,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.552,0.7395,,Falso,Pepe Jeans,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PEWTER,STORE,Pewter,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.586,0.5065,,Falso,Pewter,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PHARMACY,STORE,Pharmacy,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.521,0.802,,Falso,Pharmacy,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_POLINESIA,STORE,Polinesia,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.546,0.2285,,Falso,Polinesia,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_POPEYES,STORE,Popeyes,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.717,0.4635,,Falso,Popeyes,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PRIMARK,STORE,Primark,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.334,0.145,,Falso,Primark,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PRIMICHI,STORE,Primichi ,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.501,0.166,,Falso,Primichi ,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PRIMOR,STORE,Primor,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.392,0.109,,Falso,Primor,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PULLBEAR,STORE,Pull&Bear,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.618,0.546,,Falso,Pull&Bear,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_PUNTROMA,STORE,Punt Roma,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.504,0.4565,,Falso,Punt Roma,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_RESTAURANTCASACARMEN,STORE,Restaurant Casa Carmen,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.601,0.4315,,Falso,Restaurant Casa Carmen,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_RITUALS,STORE,Rituals,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.436,0.2095,,Falso,Rituals,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ROBERTOMARTIN,STORE,Roberto Martin,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.435,0.3215,,Falso,Roberto Martin,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_RXS,STORE,RXS,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.475,0.3755,,Falso,RXS,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_SANTOSOCHOA,STORE,Santos Ochoa,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.638,0.303,,Falso,Santos Ochoa,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_SAXO,STORE,Saxo,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.644,0.6365,,Falso,Saxo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_SCOTTA,STORE,Scotta,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.603,0.6505,,Falso,Scotta,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_SMOOY,STORE,Smooy,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.434,0.3435,,Falso,Smooy,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_SOLOOPTICAL_E,STORE,Solooptical,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.466,0.4455,,Falso,Solooptical,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_SOLOOPTICAL_W,STORE,Solooptical,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.442,0.4595,,Falso,Solooptical,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_SPRINGFIELD,STORE,Springfield,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.571,0.5245,,Falso,Springfield,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_STARBUCKS,STORE,Starbucks,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.517,0.1945,,Falso,Starbucks,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_STRADIVARIUS,STORE,Stradivarius,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.617,0.508,,Falso,Stradivarius,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_SUPERDRY,STORE,Superdry,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.593,0.2665,,Falso,Superdry,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_SWAROVSKI,STORE,Swarovski,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.666,0.5895,,Falso,Swarovski,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_TACOBELL,STORE,Taco Bell,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.575,0.4819,,Falso,Taco Bell,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_TEASHOP,STORE,Tea Shop,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.613,0.6335,,Falso,Tea Shop,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_TERRASSA,STORE,Terrassa,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.704,0.5785,,Falso,Terrassa,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_THEBODYSHOP,STORE,The Body Shop,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.61,0.6435,,Falso,The Body Shop,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_THEFITZGERALD,STORE,The Fitzgerald,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.603,0.4299,,Falso,The Fitzgerald,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_THENORTHFACE,STORE,The North Face,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.546,0.196,,Falso,The North Face,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_TIENDANIMAL,STORE,Tiendanimal,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.448,0.2615,,Falso,Tiendanimal,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_TIMEROAD,STORE,Time Road,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.586,0.5045,,Falso,Time Road,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_TOUS,STORE,Tous,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.616,0.7275,,Falso,Tous,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_TRAMAS,STORE,Tramas,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.462,0.4325,,Falso,Tramas,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ULANKA,STORE,Ulanka,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.46,0.4135,,Falso,Ulanka,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_UNKNOWN_MAYKA_FLYING,STORE,??? MAYKA/Flying,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.511,0.2085,,Falso,??? MAYKA/Flying,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_UNKNOWN_SUNGLASSES_SMOOY,STORE,???Sunglasses/smooy,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.434,0.2975,,Falso,???Sunglasses/smooy,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_VANS,STORE,Vans,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.592,0.2685,,Falso,Vans,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_WOKCENTER,STORE,Wok Center,DESTINATION,POI,F1,INDOOR_ENCLOSED,MALL,Falso,0.698,0.4555,,Falso,Wok Center,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_WOMENSECRET,STORE,Women Secret,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.586,0.5095,,Falso,Women Secret,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_YVESROCHER,STORE,Yves Rocher,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.579,0.2575,,Falso,Yves Rocher,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ZARA,STORE,Zara,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.666,0.397,,Falso,Zara,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STORE_ZARAHOME,STORE,Zara Home,DESTINATION,POI,F0,INDOOR_ENCLOSED,MALL,Falso,0.675,0.465,,Falso,Zara Home,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
STR_C_F0,STAIRS,Central Stairs,VERTICAL,TRANSPORT,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.6356,0.5429,,Verdadero,Central Stairs,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_C_F1,STAIRS,Central Stairs,VERTICAL,TRANSPORT,F1,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.6156,0.5159,,Verdadero,Central Stairs,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_C_MAIN_B1,STAIRS,Main Entrance Stairs Inside,VERTICAL,TRANSPORT,B1,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.7156,0.5619,,Verdadero,Main Entrance Stairs Inside,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_C_MAIN_F0,STAIRS,Main Entrance Stairs Inside,VERTICAL,TRANSPORT,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.7376,0.5739,,Verdadero,Main Entrance Stairs Inside,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_C_MAIN_OUTSIDE_N_B1,STAIRS,Main Entrance Stairs Outside,VERTICAL,TRANSPORT,B1,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.7646,0.5679,,Verdadero,Main Entrance Stairs Outside,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_C_MAIN_OUTSIDE_N_F0,STAIRS,Main Entrance Stairs Outside,VERTICAL,TRANSPORT,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.7546,0.5599,,Verdadero,Main Entrance Stairs Outside,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_C_MAIN_OUTSIDE_S_B1,STAIRS,Main Entrance Stairs Outside,VERTICAL,TRANSPORT,B1,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.7456,0.6019,,Verdadero,Main Entrance Stairs Outside,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_C_MAIN_OUTSIDE_S_F0,STAIRS,Main Entrance Stairs Outside,VERTICAL,TRANSPORT,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.7336,0.5939,,Verdadero,Main Entrance Stairs Outside,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_N_B1,STAIRS,North Stairs,VERTICAL,TRANSPORT,B1,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.3726,0.2029,,Verdadero,North Stairs,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_N_EXIT_F0,STAIRS,North Stairs,VERTICAL,TRANSPORT,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.3656,0.1229,,Verdadero,North Stairs,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_N_EXIT_F1,STAIRS,North Stairs,VERTICAL,TRANSPORT,F1,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.3556,0.0889,,Verdadero,North Stairs,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_N_F0,STAIRS,North Stairs,VERTICAL,TRANSPORT,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.3736,0.2139,,Verdadero,North Stairs,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_W_B1,STAIRS,Plaza De Las Flores,VERTICAL,TRANSPORT,B1,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.5986,0.6959,,Verdadero,Plaza De Las Flores,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_W_F0,STAIRS,Plaza De Las Flores,VERTICAL,TRANSPORT,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.5836,0.7079,,Verdadero,Plaza De Las Flores,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_W_OUTSIDE_B1,STAIRS,West Stairs Decathlon,VERTICAL,TRANSPORT,B1,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.5766,0.8739,,Verdadero,West Stairs Decathlon,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_W_OUTSIDE_F0,STAIRS,West Stairs Decathlon,VERTICAL,TRANSPORT,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.5766,0.8739,,Verdadero,West Stairs Decathlon,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_W1_OUTSIDE_B1,STAIRS,West Stairs Leroy Merlin,VERTICAL,TRANSPORT,B1,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.3386,0.7239,,Verdadero,West Stairs Leroy Merlin,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
STR_W1_OUTSIDE_F0,STAIRS,West Stairs Leroy Merlin,VERTICAL,TRANSPORT,F0,OUTDOOR_OPEN_AIR,MALL,Verdadero,0.3386,0.7239,,Verdadero,West Stairs Leroy Merlin,PRE_SITE_QA,FALSE,Falso,Falso,Verdadero,
TAXI_PICKUP_1,NODE,Taxi Pickup,TAXI_PICKUP,TRANSPORT,B1,OUTDOOR_OPEN_AIR,MALL,Falso,0.8456,0.5789,,Falso,Taxi Pickup,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
WC_C_F0,WC,Restrooms – Central,AMENITY,AMENITY,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.6416,0.4859,,Falso,Restrooms – Central,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
WC_C_F1,WC,Restrooms – Upper Floor,AMENITY,AMENITY,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.5946,0.4369,,Falso,Restrooms – Upper Floor,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
WC_N_F0,WC,Restrooms – North,AMENITY,AMENITY,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.3466,0.1259,,Falso,Restrooms – North,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
WC_S_F0,WC,Restrooms – South,AMENITY,AMENITY,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.6036,0.7349,,Falso,Restrooms – South,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,